,Well,x,y,MD,Z,PTI_TVT,DeltaCase,DeltaPressure,co,ai,4D qual Fact
1609,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,S12minusS92,-2857.570000000001,3.21,7.95,87.33
1610,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,S12minusS02,-2020.0300000000007,1.58,9.51,87.33
1611,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,L6minusL1,-220.0699999999997,-7.86,1.83,87.33
1612,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,L12minusL1,-2043.82,-43.71,11.4,87.33
1613,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,L14minusL1,-1767.25,-54.54,11.65,87.33
1614,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,L16minusL1,-1417.54,-40.57,14.26,87.33
1615,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,L18minusL1,-2218.55,-62.42,13.91,87.33
1616,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,L12minusL6,-1823.7500000000007,-34.87,9.87,87.33
1617,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,L14minusL6,-1547.1800000000005,-50.98,10.11,87.33
1618,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,L16minusL6,-1197.4700000000005,-50.98,12.75,87.33
1619,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,L18minusL6,-1998.4800000000007,-56.03,12.38,87.33
1620,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,L18minusL12,-174.73000000000005,-7.73,2.52,87.33
1621,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,L18minusL14,-451.3000000000001,-1.97,2.28,87.33
1622,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,L18minusL16,-801.0100000000003,-5.44,0.28,87.33
1638,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,S02minusS92,-1160.2600000000002,0.73,0.53,90.31
1639,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,S12minusS92,-2369.36,2.74,5.27,90.31
1640,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,S12minusS02,-1209.0999999999995,2.35,6.99,90.31
1641,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,L6minusL1,-171.5,-2.48,0.02,90.31
1642,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,L12minusL1,-1277.4700000000005,-62.06,8.23,90.31
1643,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,L14minusL1,-1286.79,-75.63,8.93,90.31
1644,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,L16minusL1,-1215.6899999999996,-58.16,9.56,90.31
1645,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,L18minusL1,-1637.91,-82.61,9.2,90.31
1646,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,L12minusL6,-1105.9700000000003,-55.32,8.39,90.31
1647,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,L14minusL6,-1115.29,-72.58,9.08,90.31
1648,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,L16minusL6,-1044.1899999999996,-72.58,9.74,90.31
1649,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,L18minusL6,-1466.41,-76.09,9.4,90.31
1650,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,L14minusL12,-9.319999999999707,-5.63,0.73,90.31
1651,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,L18minusL12,-360.4399999999996,-10.57,1.08,90.31
1652,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,L18minusL14,-351.11999999999983,-3.73,0.5,90.31
1653,149,-4924.109999999986,3483.030000000261,4336.66,-2545.8,9.0,L18minusL16,-422.22000000000025,-10.47,0.13,90.31
1654,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,S02minusS92,-215.17000000000007,0.0,0.38,100.0
1655,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,S12minusS92,-1334.7600000000002,0.11,0.92,100.0
1656,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,S12minusS02,-1119.59,0.35,1.38,100.0
1657,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L6minusL1,-183.6900000000005,-3.43,0.61,100.0
1658,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L12minusL1,-984.6900000000003,-20.52,2.82,100.0
1659,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L14minusL1,-1035.58,-34.1,2.81,100.0
1660,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L16minusL1,-998.38,-31.29,5.45,100.0
1661,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L18minusL1,-1206.6000000000004,-51.22,4.95,100.0
1662,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L12minusL6,-801.0,-16.86,2.55,100.0
1663,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L14minusL6,-851.8899999999994,-35.24,2.52,100.0
1664,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L16minusL6,-814.6899999999997,-35.24,5.19,100.0
1665,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L18minusL6,-1022.91,-48.14,4.69,100.0
1666,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L14minusL12,-50.88999999999942,-4.28,0.16,100.0
1667,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L16minusL12,-13.6899999999996,-10.23,2.65,100.0
1668,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L18minusL12,-221.90999999999985,-16.87,2.14,100.0
1669,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L18minusL14,-171.02000000000044,-10.87,2.02,100.0
1670,152,-7617.2299999999805,1228.7400000002235,2964.46,-2647.98,16.0,L18minusL16,-208.22000000000025,-1.68,0.01,100.0
1671,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,S02minusS92,-694.4799999999997,0.47,1.94,100.0
1672,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,S12minusS92,-1421.1800000000005,0.78,1.67,100.0
1673,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,S12minusS02,-726.7000000000007,0.39,0.04,100.0
1674,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L6minusL1,-131.6199999999999,-15.1,1.5,100.0
1675,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L12minusL1,-392.67000000000013,-16.4,2.24,100.0
1676,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L14minusL1,-609.8999999999996,-28.03,2.25,100.0
1677,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L16minusL1,-700.3299999999998,-22.37,3.7,100.0
1678,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L18minusL1,-823.75,-40.47,3.29,100.0
1679,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L12minusL6,-261.0500000000002,-0.82,0.75,100.0
1680,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L14minusL6,-478.27999999999975,-15.64,0.83,100.0
1681,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L16minusL6,-568.71,-15.64,2.2,100.0
1682,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L18minusL6,-692.1300000000001,-24.8,1.78,100.0
1683,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L14minusL12,-217.2299999999996,-2.15,0.13,100.0
1684,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L16minusL12,-307.6599999999998,-5.14,1.46,100.0
1685,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L18minusL12,-431.07999999999987,-9.87,1.07,100.0
1686,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L16minusL14,-90.43000000000029,-1.17,1.47,100.0
1687,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L18minusL14,-213.85000000000042,-5.94,1.09,100.0
1688,153,-8030.5500000000475,1940.5599999995904,3180.5,-2616.02,5.8,L18minusL16,-123.42000000000007,-1.73,0.0,100.0
1706,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,S02minusS92,-882.3199999999997,2.94,0.01,81.91
1707,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,S12minusS92,-2766.55,3.37,2.48,81.91
1708,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,S12minusS02,-1884.23,1.0,4.8,81.91
1709,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,L6minusL1,-228.8099999999995,-4.6,0.94,81.91
1710,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,L12minusL1,-1813.62,-21.22,5.39,81.91
1711,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,L14minusL1,-1579.37,-31.12,5.11,81.91
1712,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,L16minusL1,-1250.4499999999996,-28.86,6.64,81.91
1713,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,L18minusL1,-2006.93,-51.07,5.8,81.91
1714,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,L12minusL6,-1584.8100000000006,-15.78,4.55,81.91
1715,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,L14minusL6,-1350.5600000000004,-30.78,4.27,81.91
1716,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,L16minusL6,-1021.6400000000003,-30.78,5.8,81.91
1717,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,L18minusL6,-1778.1200000000006,-48.06,4.96,81.91
1718,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,L18minusL12,-193.30999999999997,-18.81,0.59,81.91
1719,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,L18minusL14,-427.56,-14.59,0.7,81.91
1720,157,-5781.819999999949,4452.129999999887,5205.81,-2497.13,13.0,L18minusL16,-756.48,-5.88,0.0,81.91
1721,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,S02minusS92,-472.1599999999999,0.53,4.03,100.0
1722,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,S12minusS92,-1974.45,1.09,0.03,100.0
1723,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,S12minusS02,-1502.29,0.61,0.0,100.0
1724,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,L6minusL1,-555.3800000000001,-6.88,1.16,100.0
1725,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,L12minusL1,-1446.7600000000002,-16.78,4.66,100.0
1726,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,L14minusL1,-1411.7600000000002,-29.59,4.51,100.0
1727,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,L16minusL1,-1392.9899999999998,-20.91,5.07,100.0
1728,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,L18minusL1,-1769.1100000000006,-43.02,5.71,100.0
1729,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,L12minusL6,-891.3800000000001,-8.31,3.78,100.0
1730,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,L14minusL6,-856.3800000000001,-25.25,3.64,100.0
1731,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,L16minusL6,-837.6099999999997,-25.25,4.05,100.0
1732,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,L18minusL6,-1213.7300000000005,-34.41,4.74,100.0
1733,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,L18minusL12,-322.35000000000036,-11.25,1.21,100.0
1734,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,L18minusL14,-357.35000000000036,-5.96,1.16,100.0
1735,158,-5919.239999999992,2624.839999999851,3360.25,-2587.65,8.0,L18minusL16,-376.12000000000086,-3.75,0.67,100.0
1736,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,S02minusS92,-461.4900000000007,0.71,0.04,100.0
1737,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,S12minusS92,-2405.360000000001,1.88,0.0,100.0
1738,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,S12minusS02,-1943.87,1.32,0.3,100.0
1739,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L6minusL1,-1186.04,-29.94,2.97,100.0
1740,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L12minusL1,-2042.82,-52.77,7.39,100.0
1741,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L14minusL1,-1915.3900000000006,-61.19,7.83,100.0
1742,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L16minusL1,-1702.3100000000006,-58.86,7.54,100.0
1743,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L18minusL1,-1979.61,-77.3,7.64,100.0
1744,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L12minusL6,-856.7800000000003,-21.72,5.13,100.0
1745,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L14minusL6,-729.3500000000003,-35.11,5.69,100.0
1746,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L16minusL6,-516.2700000000004,-35.11,5.41,100.0
1747,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L18minusL6,-793.5700000000003,-47.68,5.4,100.0
1748,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L18minusL14,-64.2199999999998,-9.82,0.04,100.0
1749,159,-7741.439999999944,3726.3300000000745,3628.2,-2565.11,10.0,L18minusL16,-277.29999999999967,-2.41,0.13,100.0
1750,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,S02minusS92,-1800.42,2.87,6.71,90.24
1751,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,S12minusS92,-2439.6600000000008,3.58,9.38,90.24
1752,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,S12minusS02,-639.2400000000002,0.98,3.86,90.24
1753,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,L6minusL1,-96.77000000000044,-2.29,1.9,90.24
1754,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,L12minusL1,-512.2600000000001,-4.04,3.11,90.24
1755,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,L14minusL1,-535.0799999999998,-9.16,3.53,90.24
1756,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,L16minusL1,-437.8100000000004,-5.82,4.12,90.24
1757,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,L18minusL1,-569.5500000000002,-19.4,3.92,90.24
1758,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,L12minusL6,-415.48999999999984,-0.85,1.23,90.24
1759,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,L14minusL6,-438.3099999999995,-8.84,1.67,90.24
1760,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,L16minusL6,-341.04,-8.84,2.26,90.24
1761,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,L18minusL6,-472.77999999999975,-17.27,2.08,90.24
1762,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,L14minusL12,-22.81999999999971,-0.35,0.46,90.24
1763,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,L18minusL12,-57.28999999999997,-4.17,0.83,90.24
1764,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,L18minusL14,-34.47000000000025,-6.01,0.44,90.24
1765,160,-7557.359999999987,4595.389999999665,4539.9,-2535.88,14.0,L18minusL16,-131.73999999999978,-0.1,0.01,90.24
1780,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,S02minusS92,-942.1999999999997,0.47,4.35,100.0
1781,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,S12minusS92,-2182.87,2.69,4.16,100.0
1782,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,S12minusS02,-1240.67,2.37,0.48,100.0
1783,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,L6minusL1,-846.8999999999997,-82.64,10.4,100.0
1784,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,L12minusL1,-927.5899999999992,-98.61,12.55,100.0
1785,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,L14minusL1,-990.8399999999992,-110.57,13.96,100.0
1786,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,L16minusL1,-871.0099999999992,-106.12,13.85,100.0
1787,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,L18minusL1,-1578.0199999999993,-135.51,15.22,100.0
1788,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,L12minusL6,-80.68999999999959,-14.85,2.25,100.0
1789,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,L14minusL6,-143.9399999999996,-31.84,3.55,100.0
1790,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,L16minusL6,-24.109999999999676,-31.84,3.37,100.0
1791,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,L18minusL6,-731.1199999999999,-52.98,5.33,100.0
1792,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,L14minusL12,-63.25,-3.07,1.33,100.0
1793,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,L18minusL12,-650.4300000000002,-23.34,3.14,100.0
1794,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,L18minusL14,-587.1800000000002,-18.65,1.91,100.0
1795,165,-8015.3000000000475,2804.1500000003725,2629.1,-2602.0,9.62,L18minusL16,-707.0100000000003,-11.55,2.18,100.0
1811,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,S02minusS92,-419.17000000000013,0.86,1.7,87.54
1812,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,S12minusS92,-3099.7000000000007,1.96,1.17,87.54
1813,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,S12minusS02,-2680.53,1.56,0.25,87.54
1814,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,L6minusL1,-541.4399999999996,-83.75,0.0,87.54
1815,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,L12minusL1,-2148.66,-8.15,0.21,87.54
1816,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,L14minusL1,-1808.1,-55.65,0.0,87.54
1817,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,L16minusL1,-1639.8399999999995,-84.45,0.07,87.54
1818,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,L18minusL1,-2236.14,-33.32,0.25,87.54
1819,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,L12minusL6,-1607.2200000000007,0.0,0.26,87.54
1820,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,L14minusL6,-1266.6600000000005,-4.69,0.0,87.54
1821,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,L16minusL6,-1098.4,-4.69,0.12,87.54
1822,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,L18minusL6,-1694.7000000000005,-1.51,0.29,87.54
1823,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,L18minusL12,-87.48000000000002,-23.84,0.08,87.54
1824,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,L18minusL14,-428.04,-2.39,0.35,87.54
1825,168,-3856.5700000000065,3182.469999999739,5112.43,-2616.3,16.0,L18minusL16,-596.3000000000002,0.0,0.17,87.54
1826,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,S02minusS92,-58.930000000000284,0.54,2.46,100.0
1827,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,S12minusS92,-966.7200000000003,0.56,4.22,100.0
1828,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,S12minusS02,-907.79,0.19,2.34,100.0
1829,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L6minusL1,-39.139999999999425,-11.27,0.14,100.0
1830,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L12minusL1,-517.5699999999997,-12.47,0.01,100.0
1831,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L14minusL1,-783.2299999999997,-16.55,0.2,100.0
1832,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L16minusL1,-843.4899999999997,-30.82,3.08,100.0
1833,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L18minusL1,-1357.09,-50.92,1.55,100.0
1834,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L12minusL6,-478.4300000000003,-0.4,0.61,100.0
1835,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L14minusL6,-744.0900000000001,-9.62,1.15,100.0
1836,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L16minusL6,-804.3500000000003,-9.62,4.04,100.0
1837,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L18minusL6,-1317.9500000000007,-37.71,2.57,100.0
1838,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L14minusL12,-265.65999999999985,-4.39,0.54,100.0
1839,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L16minusL12,-325.92000000000013,-19.57,3.65,100.0
1840,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L18minusL12,-839.5200000000003,-27.07,2.07,100.0
1841,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L16minusL14,-60.26000000000022,-19.12,3.17,100.0
1842,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L18minusL14,-573.8600000000006,-27.57,1.59,100.0
1843,170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L18minusL16,-513.6000000000004,-5.02,0.0,100.0
1844,173,-6136.9799999999805,2934.929999999702,4151.81,-2575.8,10.0,S02minusS92,-480.6599999999999,0.8,1.82,100.0
1845,173,-6136.9799999999805,2934.929999999702,4151.81,-2575.8,10.0,S12minusS92,-2735.46,2.38,0.24,100.0
1846,173,-6136.9799999999805,2934.929999999702,4151.81,-2575.8,10.0,S12minusS02,-2254.8,2.03,0.01,100.0
1847,173,-6136.9799999999805,2934.929999999702,4151.81,-2575.8,10.0,L6minusL1,-2090.18,-38.94,7.17,100.0
1848,173,-6136.9799999999805,2934.929999999702,4151.81,-2575.8,10.0,L12minusL1,-1778.58,-49.62,9.24,100.0
1849,173,-6136.9799999999805,2934.929999999702,4151.81,-2575.8,10.0,L14minusL1,-1558.9,-57.98,10.23,100.0
1850,173,-6136.9799999999805,2934.929999999702,4151.81,-2575.8,10.0,L16minusL1,-1474.6999999999996,-52.79,10.02,100.0
1851,173,-6136.9799999999805,2934.929999999702,4151.81,-2575.8,10.0,L18minusL1,-2444.42,-80.69,9.59,100.0
1852,173,-6136.9799999999805,2934.929999999702,4151.81,-2575.8,10.0,L18minusL6,-354.24000000000024,-41.94,3.17,100.0
1853,173,-6136.9799999999805,2934.929999999702,4151.81,-2575.8,10.0,L18minusL12,-665.8400000000001,-17.86,0.53,100.0
1854,173,-6136.9799999999805,2934.929999999702,4151.81,-2575.8,10.0,L18minusL14,-885.52,-16.88,0.19,100.0
1855,173,-6136.9799999999805,2934.929999999702,4151.81,-2575.8,10.0,L18minusL16,-969.7200000000003,-9.59,0.63,100.0
1856,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,S02minusS92,-101.31999999999971,0.1,0.0,100.0
1857,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,S12minusS92,-641.5599999999995,0.13,0.33,100.0
1858,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,S12minusS02,-540.2399999999999,0.11,3.39,100.0
1859,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L6minusL1,-50.82000000000062,-10.17,0.59,100.0
1860,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L12minusL1,-312.97000000000025,-8.17,1.62,100.0
1861,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L14minusL1,-435.5,-16.6,1.24,100.0
1862,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L16minusL1,-487.37000000000086,-10.85,4.16,100.0
1863,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L18minusL1,-756.1200000000008,-32.42,2.35,100.0
1864,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L12minusL6,-262.14999999999964,-0.34,1.25,100.0
1865,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L14minusL6,-384.6799999999994,-8.73,0.73,100.0
1866,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L16minusL6,-436.5500000000001,-8.73,3.83,100.0
1867,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L18minusL6,-705.3000000000003,-21.05,2.0,100.0
1868,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L14minusL12,-122.52999999999977,-0.13,0.0,100.0
1869,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L16minusL12,-174.40000000000057,-2.2,2.59,100.0
1870,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L18minusL12,-443.15000000000055,-9.86,0.75,100.0
1871,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L16minusL14,-51.8700000000008,-1.23,3.14,100.0
1872,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L18minusL14,-320.6200000000008,-8.78,1.28,100.0
1873,174,-8708.619999999995,1662.2400000002233,3374.93,-2646.0,7.0,L18minusL16,-268.75,-3.17,0.0,100.0
1874,175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,S02minusS92,-918.3599999999997,2.79,0.15,84.11
1875,175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,S12minusS92,-2426.37,3.55,3.28,84.11
1876,175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,S12minusS02,-1508.0100000000002,0.82,4.72,84.11
1877,175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L6minusL1,-181.79,-7.06,0.14,84.11
1878,175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L12minusL1,-1219.83,-5.58,3.8,84.11
1879,175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L14minusL1,-1276.89,-9.63,3.74,84.11
1880,175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L16minusL1,-1175.1,-7.43,3.81,84.11
